Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
51,j0p0PSFB_Step4: left match point virtual electric propellant,-1e-13,1e-13,-9.987297219283e-09
52,j0p0PSFB_Step5: substep 0 control magnitude,0,1,0.9200132147675
53,j0p0PSFB_Step5: left match point x,-1e-13,1e-13,1.646049490734e-06
54,j0p0PSFB_Step5: left match point y,-1e-13,1e-13,-2.239619139633e-06
55,j0p0PSFB_Step5: left match point z,-1e-13,1e-13,-2.270615018604e-06
56,j0p0PSFB_Step5: left match point xdot,-1e-13,1e-13,-2.625687662398e-06
57,j0p0PSFB_Step5: left match point ydot,-1e-13,1e-13,-8.057242150105e-07
58,j0p0PSFB_Step5: left match point zdot,-1e-13,1e-13,-2.180520686379e-06
59,j0p0PSFB_Step5: left match point mass,-1e-13,1e-13,1.402227337621e-08
60,j0p0PSFB_Step5: left match point virtual chemical fuel,-1e-13,1e-13,1.126100618618e-14
61,j0p0PSFB_Step5: left match point virtual electric propellant,-1e-13,1e-13,-1.402227322842e-08
62,j0p0PSFB_Step6: substep 0 control magnitude,0,1,0.9164364218626
63,j0p0PSFB_Step6: left match point x,-1e-13,1e-13,3.640898696408e-06
64,j0p0PSFB_Step6: left match point y,-1e-13,1e-13,1.093252455493e-07
65,j0p0PSFB_Step6: left match point z,-1e-13,1e-13,-1.264238649593e-06
66,j0p0PSFB_Step6: left match point xdot,-1e-13,1e-13,1.125890767644e-07
67,j0p0PSFB_Step6: left match point ydot,-1e-13,1e-13,-1.235178873763e-06
68,j0p0PSFB_Step6: left match point zdot,-1e-13,1e-13,-1.926578116526e-06
69,j0p0PSFB_Step6: left match point mass,-1e-13,1e-13,1.881370326373e-08
70,j0p0PSFB_Step6: left match point virtual chemical fuel,-1e-13,1e-13,1.057150550512e-14
71,j0p0PSFB_Step6: left match point virtual electric propellant,-1e-13,1e-13,-1.881370299799e-08
