Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
30,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-5.636082331591e-06
31,j0p1MGALTEphemerisPeggedUnpoweredFlyby: flyby v-infinity magnitude match,-1e-13,1e-13,-1.972320244637e-09
32,j0p1MGALTEphemerisPeggedUnpoweredFlyby: flyby altitude constraint (above minimum altitude but below [20x/300x] altitude for [rocky/gas] planets,-20,0,1.408689522282e-07
33,j0p1MGALTEphemerisPeggedFlybyIn: virtual chemical fuel constraint,-1e-13,1e-13,-9.989808760192e-14
34,j0p1MGALT: step 0 control magnitude,0,1,3.586602968607e-06
35,j0p1MGALT: step 1 control magnitude,0,1,7.756579571968e-06
36,j0p1MGALT: step 2 control magnitude,0,1,6.89173246305e-06
37,j0p1MGALT: step 3 control magnitude,0,1,1.705410882284e-05
38,j0p1MGALT: step 4 control magnitude,0,1,1.958936261063e-05
39,j0p1MGALT: step 5 control magnitude,0,1,2.961960557555e-05
40,j0p1MGALT: step 6 control magnitude,0,1,4.498987105896e-05
41,j0p1MGALT: step 7 control magnitude,0,1,0.3379062615132
42,j0p1MGALT: step 8 control magnitude,0,1,1.000000016086
43,j0p1MGALT: step 9 control magnitude,0,1,1.000000022137
44,j0p1MGALT: step 10 control magnitude,0,1,0.08126074626684
45,j0p1MGALT: step 11 control magnitude,0,1,0.06604669660751
46,j0p1MGALT: step 12 control magnitude,0,1,0.1963671462626
47,j0p1MGALT: step 13 control magnitude,0,1,0.2375339028905
48,j0p1MGALT: step 14 control magnitude,0,1,0.825584569607
49,j0p1MGALT: step 15 control magnitude,0,1,1.000000007097
50,j0p1MGALT: step 16 control magnitude,0,1,0.8588498273166
51,j0p1MGALT: step 17 control magnitude,0,1,3.849522930671e-05
52,j0p1MGALT: step 18 control magnitude,0,1,3.508399654217e-05
53,j0p1MGALT: step 19 control magnitude,0,1,4.639848328677e-05
54,j0p1MGALT: match point x,-1e-13,1e-13,1.549928634895e-08
55,j0p1MGALT: match point y,-1e-13,1e-13,1.646366514064e-08
56,j0p1MGALT: match point z,-1e-13,1e-13,6.541951446478e-09
57,j0p1MGALT: match point xdot,-1e-13,1e-13,1.818060318658e-08
58,j0p1MGALT: match point ydot,-1e-13,1e-13,-6.378184884874e-10
59,j0p1MGALT: match point zdot,-1e-13,1e-13,2.348060196169e-09
60,j0p1MGALT: match point mass,-1e-13,1e-13,4.438180906614e-07
61,j0p1MGALT: match point virtual chemical fuel,-1e-13,1e-13,1.000310945164e-13
62,j0p1MGALT: match point virtual electric propellant,-1e-13,1e-13,-4.438180905768e-07
63,j0p2MGALTEphemerisPeggedUnpoweredFlyby: flyby v-infinity magnitude match,-1e-13,1e-13,7.51154112508e-10
64,j0p2MGALTEphemerisPeggedUnpoweredFlyby: flyby altitude constraint (above minimum altitude but below [20x/300x] altitude for [rocky/gas] planets,-20,0,3.642089249922e-08
65,j0p2MGALTEphemerisPeggedFlybyIn: virtual chemical fuel constraint,-1e-13,1e-13,-1.000333775364e-13
66,j0p2MGALT: step 0 control magnitude,0,1,0.6061145824374
67,j0p2MGALT: step 1 control magnitude,0,1,0.4225065622761
68,j0p2MGALT: step 2 control magnitude,0,1,0.001097893778324
