Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
59,j0p0PSFB_Step5: left match point mass,-1e-13,1e-13,1.217660978909e-08
60,j0p0PSFB_Step5: left match point virtual chemical fuel,-1e-13,1e-13,6.176274075834e-09
61,j0p0PSFB_Step5: left match point virtual electric propellant,-1e-13,1e-13,-1.217273763316e-08
62,j0p0PSFB_Step6: substep 0 control magnitude,0,1,0.998883411826
63,j0p0PSFB_Step6: left match point x,-1e-13,1e-13,-8.678301206671e-08
64,j0p0PSFB_Step6: left match point y,-1e-13,1e-13,9.968011776883e-07
65,j0p0PSFB_Step6: left match point z,-1e-13,1e-13,-4.966383709659e-07
66,j0p0PSFB_Step6: left match point xdot,-1e-13,1e-13,5.655416736051e-07
67,j0p0PSFB_Step6: left match point ydot,-1e-13,1e-13,5.097990325488e-07
68,j0p0PSFB_Step6: left match point zdot,-1e-13,1e-13,9.598005047651e-08
69,j0p0PSFB_Step6: left match point mass,-1e-13,1e-13,1.602761421964e-08
70,j0p0PSFB_Step6: left match point virtual chemical fuel,-1e-13,1e-13,5.888276242197e-09
71,j0p0PSFB_Step6: left match point virtual electric propellant,-1e-13,1e-13,-1.602361572992e-08
72,j0p0PSFB_Step7: substep 0 control magnitude,0,1,0.9987879651561
