Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
220,j0p0PSBI_Step17: left state vDEC,-25.13274122872,25.13274122872,1,-0.3898865843414
221,j0p0PSBI_Step17: left state mass,1e-13,525.2,525.2,492.2035515923
222,j0p0PSBI_Step17: virtual chemical fuel,0,525.2,525.2,0.02458369759651
223,j0p0PSBI_Step17: virtual electric propellant,0,525.2,525.2,32.92026511721
224,j0p0PSBI_Step17: substep0 u_x,-1,1,1,-0.3563795809511
225,j0p0PSBI_Step17: substep0 u_y,-1,1,1,-0.2337244787965
226,j0p0PSBI_Step17: substep0 u_z,-1,1,1,-0.03897597552262
227,j0p0PSBI_Step18: left state r,20000000,747989353500,149597870.691,237588298.626
228,j0p0PSBI_Step18: left state RA,-25.13274122872,25.13274122872,1,-2.658490385298
229,j0p0PSBI_Step18: left state DEC,-1.570796326795,1.570796326795,1,-0.1946609076213
230,j0p0PSBI_Step18: left state v,0,297.8469183259,29.78469183259,22.21397807424
231,j0p0PSBI_Step18: left state vRA,-25.13274122872,25.13274122872,1,-19.80768546165
232,j0p0PSBI_Step18: left state vDEC,-25.13274122872,25.13274122872,1,12.21149216594
233,j0p0PSBI_Step18: left state mass,1e-13,525.2,525.2,490.5282869032
234,j0p0PSBI_Step18: virtual chemical fuel,0,525.2,525.2,0.02467495504293
235,j0p0PSBI_Step18: virtual electric propellant,0,525.2,525.2,34.5949420183
236,j0p0PSBI_Step18: substep0 u_x,-1,1,1,-0.3563786120712
237,j0p0PSBI_Step18: substep0 u_y,-1,1,1,-0.2337239980149
238,j0p0PSBI_Step18: substep0 u_z,-1,1,1,-0.03897674715019
239,j0p0PSBI_Step19: left state r,20000000,747989353500,149597870.691,235225223.6266
240,j0p0PSBI_Step19: left state RA,-25.13274122872,25.13274122872,1,-2.494656498401
241,j0p0PSBI_Step19: left state DEC,-1.570796326795,1.570796326795,1,-0.2539935433183
242,j0p0PSBI_Step19: left state v,0,297.8469183259,29.78469183259,22.50337066295
243,j0p0PSBI_Step19: left state vRA,-25.13274122872,25.13274122872,1,-10.19137663475
244,j0p0PSBI_Step19: left state vDEC,-25.13274122872,25.13274122872,1,16.01661274597
245,j0p0PSBI_Step19: left state mass,1e-13,525.2,525.2,488.8292804098
246,j0p0PSBI_Step19: virtual chemical fuel,0,525.2,525.2,0.02473597093823
247,j0p0PSBI_Step19: virtual electric propellant,0,525.2,525.2,36.29369243728
248,j0p0PSBI_Step19: substep0 u_x,-1,1,1,-0.3563776156114
249,j0p0PSBI_Step19: substep0 u_y,-1,1,1,-0.2337234118109
250,j0p0PSBI_Step19: substep0 u_z,-1,1,1,-0.03897743030811
Findex, Description, Lowerbound, Upperbound, Value
0,objective function,-1e+30,1e+30,-0.9274501404182
1,j0p0PSBIEphemerisPeggedIntercept: V_infinity_in magnitude,-1,0,0.0002939483193813
2,j0p0PSBI_Step0: substep 0 control magnitude,0,1,0.4279650135888
3,j0p0PSBI_Step0: left match point x,-1e-13,1e-13,0.0008360600338862
4,j0p0PSBI_Step0: left match point y,-1e-13,1e-13,0.001401476725901
5,j0p0PSBI_Step0: left match point z,-1e-13,1e-13,-0.0009559898549795
6,j0p0PSBI_Step0: left match point xdot,-1e-13,1e-13,0.001716566563962
7,j0p0PSBI_Step0: left match point ydot,-1e-13,1e-13,-1.790064928862e-06
8,j0p0PSBI_Step0: left match point zdot,-1e-13,1e-13,0.002986662630206
9,j0p0PSBI_Step0: left match point mass,-1e-13,1e-13,-2.571270448457e-05
10,j0p0PSBI_Step0: left match point virtual chemical fuel,-1e-13,1e-13,2.238238204025e-05
11,j0p0PSBI_Step0: left match point virtual electric propellant,-1e-13,1e-13,1.760796755531e-05
12,j0p0PSBI_Step1: substep 0 control magnitude,0,1,0.4279593663654
13,j0p0PSBI_Step1: left match point x,-1e-13,1e-13,0.000392852898737
14,j0p0PSBI_Step1: left match point y,-1e-13,1e-13,-0.0001354118694792
15,j0p0PSBI_Step1: left match point z,-1e-13,1e-13,-0.0003410226085905
16,j0p0PSBI_Step1: left match point xdot,-1e-13,1e-13,-0.0005808882843584
17,j0p0PSBI_Step1: left match point ydot,-1e-13,1e-13,0.001221066243307
18,j0p0PSBI_Step1: left match point zdot,-1e-13,1e-13,5.374368513826e-05
19,j0p0PSBI_Step1: left match point mass,-1e-13,1e-13,0.0001422103581895
20,j0p0PSBI_Step1: left match point virtual chemical fuel,-1e-13,1e-13,1.413547143752e-05
21,j0p0PSBI_Step1: left match point virtual electric propellant,-1e-13,1e-13,-0.0001501806814041
22,j0p0PSBI_Step2: substep 0 control magnitude,0,1,0.4279616618664
23,j0p0PSBI_Step2: left match point x,-1e-13,1e-13,0.0006848216281103
24,j0p0PSBI_Step2: left match point y,-1e-13,1e-13,0.0001552240825903
25,j0p0PSBI_Step2: left match point z,-1e-13,1e-13,-0.0004595478968064
26,j0p0PSBI_Step2: left match point xdot,-1e-13,1e-13,-0.0005627158525235
27,j0p0PSBI_Step2: left match point ydot,-1e-13,1e-13,0.0006951079767102
28,j0p0PSBI_Step2: left match point zdot,-1e-13,1e-13,8.286340901527e-05
29,j0p0PSBI_Step2: left match point mass,-1e-13,1e-13,0.0001453569763855
30,j0p0PSBI_Step2: left match point virtual chemical fuel,-1e-13,1e-13,3.644172598092e-06
31,j0p0PSBI_Step2: left match point virtual electric propellant,-1e-13,1e-13,-0.000154771628185
32,j0p0PSBI_Step3: substep 0 control magnitude,0,1,0.4279637796346
33,j0p0PSBI_Step3: left match point x,-1e-13,1e-13,0.0007272332138949
34,j0p0PSBI_Step3: left match point y,-1e-13,1e-13,0.0005698549698307
